mode,wd_variant,wd_source_ltf,entry_ltf,pair,direction,pivot_first_time,pivot_second_time,pivot_low,pivot_high,pivot_range,wd_first_time,wd_second_time,wd_low,wd_high,entry_time,entry_price,tp_price,sl_price,exit_time,exit_price,result,rr_signed,exit_reason,wickdiff_file,dyn_min_sl_pips,VOL,max_hold_days,RR_MIN,RR_MAX,active_trades_at_entry
3D,ALL,H4,H4,GBPCHF,long,2022-11-09,2022-11-14,1.10486,1.11409,0.009230000000000071,2022-11-15 06:00:00,2022-11-15 10:00:00,1.11042,1.11058,2022-12-30 06:00:00,1.11074,1.12332,1.0980089393939394,2023-01-03 14:00:00,1.12332,win,0.988134483784591,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,127.310606060606,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDNZD,short,2022-12-21,2022-12-26,1.06833,1.0766,0.00827,2022-12-28 02:00:00,2022-12-28 06:00:00,1.07572,1.0766,2023-01-01 22:00:00,1.07478,1.06006,1.086103076923077,2023-01-02 02:00:00,1.086103076923077,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,79.08333333333326,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,NZDCAD,long,2022-12-21,2022-12-26,0.8463,0.85432,0.008019999999999916,2022-12-27 14:00:00,2022-12-27 18:00:00,0.8463,0.8464,2023-01-03 06:00:00,0.85052,0.8623399999999999,0.8411930303030304,2023-01-04 06:00:00,0.8623399999999999,win,1.2672926345885,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,93.26969696969697,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURCAD,long,2022-12-21,2022-12-26,1.43402,1.44314,0.009120000000000017,2022-12-27 14:00:00,2022-12-27 18:00:00,1.43402,1.43548,2023-01-03 06:00:00,1.43596,1.45226,1.4234215384615383,2023-01-12 22:00:00,1.45226,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,113.1621212121213,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,CHFJPY,long,2022-12-29,2023-01-02,138.964,141.824,2.8600000000000136,2023-01-03 06:00:00,2023-01-03 10:00:00,138.964,139.036,2023-01-12 18:00:00,139.431,144.68400000000003,135.39023076923078,2023-02-12 22:00:00,142.286,win,0.7065486388730204,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,169.3484848484848,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,NZDJPY,short,2023-01-05,2023-01-10,84.005,84.678,0.6730000000000018,2023-01-09 06:00:00,2023-01-09 10:00:00,84.659,84.678,2023-01-18 02:00:00,84.407,83.332,85.51080303030302,2023-01-18 10:00:00,83.332,win,0.9739056430248052,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,110.3803030303032,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPUSD,short,2022-12-08,2022-12-13,1.2262,1.24468,0.018480000000000052,2022-12-14 18:00:00,2022-12-14 22:00:00,1.24318,1.24468,2023-01-18 14:00:00,1.23456,1.20772,1.255206153846154,2023-02-03 14:00:00,1.20772,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,157.9318181818181,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDCAD,short,2023-01-13,2023-01-18,0.93548,0.94449,0.009010000000000074,2023-01-18 10:00:00,2023-01-18 14:00:00,0.94314,0.94449,2023-01-24 14:00:00,0.94136,0.9264699999999999,0.9528138461538462,2023-01-26 02:00:00,0.9528138461538462,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,87.34393939393944,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDUSD,short,2023-01-13,2023-01-18,0.69858,0.70638,0.007800000000000029,2023-01-18 10:00:00,2023-01-18 14:00:00,0.70558,0.70638,2023-01-24 14:00:00,0.70454,0.69078,0.7151246153846155,2023-02-01 22:00:00,0.7151246153846155,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,99.15151515151508,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,CADJPY,short,2023-01-18,2023-01-23,96.83,98.296,1.4660000000000082,2023-01-25 02:00:00,2023-01-25 06:00:00,97.748,97.784,2023-01-26 14:00:00,97.57,95.36399999999999,99.26692307692308,2023-02-13 06:00:00,99.26692307692308,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,130.7363636363636,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,NZDCHF,short,2023-01-18,2023-01-23,0.5956,0.60204,0.006440000000000001,2023-01-25 02:00:00,2023-01-25 06:00:00,0.59935,0.59965,2023-01-27 02:00:00,0.59869,0.58916,0.6060207692307693,2023-01-31 22:00:00,0.58916,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,61.18181818181824,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,EURAUD,short,2023-01-18,2023-01-23,1.55786,1.57508,0.017220000000000013,2023-01-23 02:00:00,2023-01-23 06:00:00,1.56153,1.56416,2023-02-05 22:00:00,1.55902,1.54064,1.576802,2023-02-07 14:00:00,1.54064,win,1.0336295129906703,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,147.0909090909089,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDCHF,long,2023-01-18,2023-01-23,0.63006,0.64122,0.011160000000000059,2023-01-23 02:00:00,2023-01-23 06:00:00,0.64021,0.64043,2023-02-05 22:00:00,0.64112,0.6523800000000001,0.628944,2023-03-06 06:00:00,0.628944,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,66.10000000000004,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURAUD,short,2023-01-31,2023-02-03,1.54174,1.56521,0.02346999999999988,2023-02-07 10:00:00,2023-02-07 14:00:00,1.54882,1.54986,2023-02-09 18:00:00,1.54826,1.5182700000000002,1.5713292307692306,2023-02-27 02:00:00,1.5713292307692306,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,146.5590909090907,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURJPY,short,2023-02-03,2023-02-08,140.6,142.81,2.210000000000008,2023-02-05 22:00:00,2023-02-06 02:00:00,142.79,142.81,2023-02-14 14:00:00,142.768,138.39,146.13569230769232,2023-03-16 17:00:00,141.704,win,0.3159433531292797,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,162.9242424242426,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURNZD,short,2023-02-03,2023-02-08,1.69585,1.71108,0.015229999999999855,2023-02-06 10:00:00,2023-02-06 14:00:00,1.7101,1.71082,2023-02-16 22:00:00,1.70988,1.6806200000000002,1.7323876923076922,2023-03-09 18:00:00,1.7323876923076922,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,155.6257575757577,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,USDCHF,short,2023-02-13,2023-02-16,0.92379,0.9332,0.00941000000000003,2023-02-19 22:00:00,2023-02-20 02:00:00,0.92579,0.92618,2023-02-21 06:00:00,0.92442,0.91438,0.934141,2023-02-23 10:00:00,0.934141,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,84.76060606060608,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,EURGBP,long,2023-02-08,2023-02-13,0.88026,0.88548,0.005220000000000002,2023-02-15 02:00:00,2023-02-15 06:00:00,0.88162,0.88173,2023-02-21 06:00:00,0.88184,0.8907,0.8750246153846153,2023-03-07 14:00:00,0.8907,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,57.99090909090913,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,EURAUD,short,2023-02-13,2023-02-16,1.54818,1.56078,0.012600000000000167,2023-02-17 06:00:00,2023-02-17 10:00:00,1.56034,1.56078,2023-02-22 02:00:00,1.55927,1.5355799999999997,1.577493076923077,2023-02-28 06:00:00,1.577493076923077,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,142.190909090909,1.0,30,0.9,1.3,7
3D,ALL,H4,H4,GBPNZD,short,2023-02-24,2023-03-01,1.94324,1.96778,0.024540000000000006,2023-02-28 22:00:00,2023-03-01 02:00:00,1.94482,1.9491,2023-03-06 06:00:00,1.94365,1.9187,1.970234,2023-03-21 01:00:00,1.970234,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,168.2469696969694,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURNZD,short,2023-02-24,2023-03-01,1.70984,1.72893,0.01909000000000005,2023-02-28 06:00:00,2023-02-28 10:00:00,1.7266,1.72893,2023-03-06 14:00:00,1.72641,1.69075,1.7538407692307691,2023-04-05 17:00:00,1.72696,loss,-0.02005047672462325,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,149.0681818181819,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,AUDCAD,long,2023-02-24,2023-03-01,0.91026,0.91822,0.007960000000000078,2023-02-27 10:00:00,2023-02-27 14:00:00,0.91026,0.91154,2023-03-07 02:00:00,0.91346,0.9261800000000001,0.9036753846153847,2023-03-31 17:00:00,0.9036753846153847,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,81.7560606060605,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,USDCHF,long,2023-03-01,2023-03-06,0.9286,0.93612,0.007519999999999971,2023-03-07 02:00:00,2023-03-07 06:00:00,0.9286,0.92954,2023-03-10 02:00:00,0.93052,0.9436399999999999,0.9204276923076924,2023-03-10 14:00:00,0.9204276923076924,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,82.43333333333338,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,GBPJPY,short,2023-02-24,2023-03-01,163.732,166.018,2.2860000000000014,2023-03-01 02:00:00,2023-03-01 06:00:00,164.288,164.514,2023-03-10 10:00:00,163.77,161.446,166.2466,2023-03-13 09:00:00,161.446,win,0.9383832673827106,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,179.6469696969696,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,EURJPY,long,2023-03-14,2023-03-17,138.83,141.962,3.1319999999999766,2023-03-20 05:00:00,2023-03-20 09:00:00,138.83,139.383,2023-03-24 09:00:00,139.919,145.09399999999997,135.9382307692308,2023-03-30 21:00:00,145.09399999999997,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,156.559090909091,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,AUDUSD,short,2023-03-17,2023-03-22,0.66703,0.6759,0.008869999999999933,2023-03-23 13:00:00,2023-03-23 17:00:00,0.67162,0.67253,2023-03-30 05:00:00,0.6711,0.6581600000000001,0.6810538461538461,2023-04-28 05:00:00,0.6581600000000001,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,83.03787878787875,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,AUDJPY,short,2023-03-14,2023-03-17,89.031,90.198,1.1669999999999874,2023-03-15 01:00:00,2023-03-15 05:00:00,90.046,90.198,2023-04-03 13:00:00,89.886,87.86400000000002,91.44138461538459,2023-04-05 05:00:00,87.86400000000002,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,114.0681818181819,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURGBP,long,2023-03-14,2023-03-17,0.87186,0.87627,0.004410000000000025,2023-03-20 21:00:00,2023-03-21 01:00:00,0.87302,0.87306,2023-04-04 09:00:00,0.87332,0.88068,0.8676584615384615,2023-04-12 09:00:00,0.88068,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,55.8651515151516,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,AUDCAD,long,2023-03-27,2023-03-30,0.8988,0.90624,0.007440000000000002,2023-04-02 21:00:00,2023-04-03 01:00:00,0.8988,0.90016,2023-04-05 09:00:00,0.90243,0.91368,0.8937761538461537,2023-05-05 09:00:00,0.90844,win,0.6944888888888914,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,79.56515151515151,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,GBPUSD,short,2023-04-04,2023-04-07,1.24394,1.25254,0.008599999999999941,2023-04-05 09:00:00,2023-04-05 13:00:00,1.24944,1.25084,2023-04-12 17:00:00,1.24825,1.23534,1.2595669696969698,2023-04-17 13:00:00,1.23534,win,1.1407647405344592,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,113.169696969697,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURCAD,long,2023-03-30,2023-04-04,1.458,1.46512,0.007120000000000015,2023-04-04 01:00:00,2023-04-04 05:00:00,1.46226,1.46245,2023-04-17 13:00:00,1.46266,1.47224,1.4527080303030304,2023-04-19 13:00:00,1.47224,win,0.9626235098883967,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,99.51969696969684,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURCHF,long,2023-04-12,2023-04-17,0.97996,0.98278,0.0028199999999999337,2023-04-13 09:00:00,2023-04-13 13:00:00,0.97996,0.97999,2023-04-20 09:00:00,0.9803,0.9855999999999999,0.9744265151515151,2023-04-27 05:00:00,0.9855999999999999,win,0.9023603766283972,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,58.73484848484847,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,GBPAUD,long,2023-04-12,2023-04-17,1.83981,1.85039,0.010580000000000034,2023-04-18 01:00:00,2023-04-18 05:00:00,1.84004,1.84166,2023-04-20 13:00:00,1.84402,1.86097,1.8291033333333333,2023-04-23 21:00:00,1.86097,win,1.136312849162013,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,149.1666666666666,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,USDCAD,short,2023-04-04,2023-04-07,1.3492,1.35538,0.006180000000000074,2023-04-10 09:00:00,2023-04-10 13:00:00,1.35468,1.35538,2023-04-21 13:00:00,1.35422,1.3430199999999999,1.3630524242424242,2023-04-25 13:00:00,1.3630524242424242,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,88.32424242424261,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,EURCAD,short,2023-04-25,2023-04-28,1.4989,1.51132,0.012420000000000098,2023-04-27 01:00:00,2023-04-27 05:00:00,1.50708,1.50742,2023-05-03 13:00:00,1.50253,1.4864799999999998,1.514876153846154,2023-05-05 09:00:00,1.4864799999999998,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,99.4833333333332,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPUSD,short,2023-04-25,2023-04-28,1.2499,1.25842,0.008520000000000083,2023-04-28 13:00:00,2023-04-28 17:00:00,1.25758,1.25842,2023-05-03 17:00:00,1.25639,1.24138,1.2679361538461538,2023-05-10 09:00:00,1.2679361538461538,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,109.1030303030304,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,EURCHF,long,2023-04-20,2023-04-25,0.97768,0.9805,0.0028200000000000447,2023-04-25 05:00:00,2023-04-25 09:00:00,0.97768,0.97774,2023-05-03 21:00:00,0.97784,0.9833200000000001,0.9721977272727274,2023-05-05 05:00:00,0.9833200000000001,win,0.9712398292113174,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,56.4227272727273,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURUSD,long,2023-04-28,2023-05-03,1.09422,1.1,0.005780000000000118,2023-05-02 09:00:00,2023-05-02 13:00:00,1.09422,1.09483,2023-05-09 13:00:00,1.09554,1.1057800000000002,1.0870484848484847,2023-05-12 13:00:00,1.0870484848484847,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,84.91515151515149,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,NZDCAD,short,2023-04-28,2023-05-03,0.84578,0.85396,0.008180000000000076,2023-05-05 01:00:00,2023-05-05 05:00:00,0.85298,0.85313,2023-05-11 01:00:00,0.85266,0.8375999999999999,0.8642446153846154,2023-05-12 13:00:00,0.8375999999999999,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,70.96060606060608,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,USDJPY,short,2023-04-28,2023-05-03,136.568,137.774,1.2059999999999889,2023-05-02 01:00:00,2023-05-02 05:00:00,137.704,137.774,2023-05-17 17:00:00,137.697,135.36200000000002,139.49315384615383,2023-05-25 01:00:00,139.49315384615383,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,137.960606060606,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,GBPCHF,long,2023-05-11,2023-05-16,1.11554,1.12205,0.006510000000000016,2023-05-18 05:00:00,2023-05-18 09:00:00,1.11931,1.11932,2023-05-19 13:00:00,1.12052,1.12856,1.1128128787878788,2023-05-31 13:00:00,1.12856,win,1.043191066899964,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,77.07121212121189,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,CADJPY,long,2023-05-19,2023-05-24,101.666,102.636,0.9699999999999989,2023-05-26 01:00:00,2023-05-26 05:00:00,102.365,102.414,2023-05-31 05:00:00,102.578,103.606,101.47110606060606,2023-06-02 05:00:00,103.606,win,0.9287249332694465,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,110.689393939394,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,AUDNZD,short,2023-04-20,2023-04-25,1.08578,1.09314,0.007360000000000033,2023-04-21 17:00:00,2023-04-23 21:00:00,1.09075,1.09106,2023-06-02 17:00:00,1.0902,1.07842,1.0992615384615385,2023-06-07 01:00:00,1.0992615384615385,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,68.74696969696961,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,NZDCHF,short,2023-06-01,2023-06-06,0.55,0.55334,0.0033400000000000096,2023-06-08 05:00:00,2023-06-08 09:00:00,0.55224,0.55274,2023-06-09 09:00:00,0.55214,0.54666,0.5575612121212121,2023-06-13 09:00:00,0.5575612121212121,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,54.2121212121212,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,EURCAD,short,2023-06-27,2023-06-30,1.44006,1.45182,0.011760000000000215,2023-07-03 13:00:00,2023-07-03 17:00:00,1.44668,1.44704,2023-07-05 09:00:00,1.44659,1.4282999999999997,1.460659230769231,2023-07-10 17:00:00,1.460659230769231,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,92.30454545454542,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,EURCHF,short,2023-06-27,2023-06-30,0.9774,0.98232,0.0049199999999999244,2023-07-03 17:00:00,2023-07-03 21:00:00,0.97839,0.97858,2023-07-05 09:00:00,0.9778,0.9724800000000001,0.982812,2023-07-11 05:00:00,0.9724800000000001,win,1.061452513966453,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,43.21818181818182,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,NZDCAD,short,2023-06-14,2023-06-19,0.82344,0.82952,0.006080000000000085,2023-06-16 05:00:00,2023-06-16 09:00:00,0.82496,0.82561,2023-07-06 05:00:00,0.8237,0.8173599999999999,0.830605909090909,2023-07-12 13:00:00,0.830605909090909,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,69.05909090909083,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,CADCHF,long,2023-04-28,2023-05-03,0.64767,0.65558,0.007910000000000084,2023-05-05 01:00:00,2023-05-05 05:00:00,0.65394,0.65411,2023-07-13 13:00:00,0.6545,0.6634900000000001,0.646879,2023-08-13 21:00:00,0.6519,loss,-0.34116257708961284,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,49.40151515151515,1.0,30,0.9,1.3,1
3D,ALL,H4,H4,AUDNZD,long,2023-07-05,2023-07-10,1.07332,1.0777,0.0043800000000000505,2023-07-10 13:00:00,2023-07-10 17:00:00,1.07354,1.07355,2023-07-14 13:00:00,1.07398,1.0820800000000002,1.0674471212121213,2023-07-18 09:00:00,1.0820800000000002,win,1.239882181042317,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,65.32878787878771,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,EURCHF,long,2023-07-10,2023-07-13,0.9608,0.9658,0.0050000000000000044,2023-07-14 05:00:00,2023-07-14 09:00:00,0.9621,0.963,2023-07-18 13:00:00,0.96389,0.9708,0.9585746153846154,2023-07-25 13:00:00,0.9585746153846154,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,43.4439393939394,1.0,30,0.9,1.3,2
3D,ALL,H4,H4,GBPNZD,short,2023-07-05,2023-07-10,2.06714,2.09195,0.02481,2023-07-12 05:00:00,2023-07-12 09:00:00,2.08834,2.08985,2023-07-18 13:00:00,2.0771,2.04233,2.103846153846154,2023-08-08 05:00:00,2.103846153846154,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,155.6772727272726,1.0,30,0.9,1.3,3
3D,ALL,H4,H4,NZDJPY,short,2023-07-13,2023-07-18,87.725,88.693,0.9680000000000035,2023-07-17 21:00:00,2023-07-18 01:00:00,87.89,87.99,2023-07-21 05:00:00,87.861,86.75699999999999,88.7898,2023-07-27 17:00:00,86.75699999999999,win,1.1886304909560927,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,89.669696969697,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,EURAUD,short,2023-07-13,2023-07-18,1.6489,1.66036,0.011460000000000026,2023-07-19 17:00:00,2023-07-19 21:00:00,1.6547,1.6557,2023-07-23 21:00:00,1.65376,1.63744,1.6665284848484847,2023-07-25 01:00:00,1.63744,win,1.2781469527245042,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,127.6848484848483,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,GBPNZD,short,2023-07-13,2023-07-18,2.06705,2.08945,0.022399999999999753,2023-07-18 09:00:00,2023-07-18 13:00:00,2.0879,2.08945,2023-07-24 01:00:00,2.08484,2.0446500000000003,2.115755384615384,2023-08-11 05:00:00,2.115755384615384,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,161.9318181818179,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,AUDUSD,long,2023-07-18,2023-07-21,0.6715,0.67788,0.006380000000000052,2023-07-24 21:00:00,2023-07-25 01:00:00,0.67253,0.6732,2023-07-26 01:00:00,0.676,0.6842600000000001,0.6693362121212122,2023-07-28 01:00:00,0.6693362121212122,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,66.63787878787886,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,EURNZD,short,2023-07-18,2023-07-21,1.78542,1.80704,0.021619999999999973,2023-07-24 09:00:00,2023-07-24 13:00:00,1.79108,1.79177,2023-07-28 13:00:00,1.78875,1.7638,1.809202,2023-08-08 05:00:00,1.809202,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,143.9045454545455,1.0,30,0.9,1.3,4
3D,ALL,H4,H4,CADJPY,short,2023-07-21,2023-07-26,106.981,107.8,0.8190000000000026,2023-07-21 05:00:00,2023-07-21 09:00:00,107.752,107.8,2023-07-31 09:00:00,107.7,106.16199999999999,108.88307692307693,2023-08-04 13:00:00,106.16199999999999,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,105.7848484848485,1.0,30,0.9,1.3,5
3D,ALL,H4,H4,GBPJPY,long,2023-07-26,2023-07-31,176.319,181.393,5.074000000000012,2023-07-30 21:00:00,2023-07-31 01:00:00,180.879,181.055,2023-08-03 05:00:00,181.068,186.467,175.8116,2023-08-17 05:00:00,186.467,win,1.0271288334221116,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,156.7469696969696,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,CADJPY,long,2023-07-26,2023-07-31,104.214,106.548,2.334000000000003,2023-07-30 21:00:00,2023-07-31 01:00:00,106.18,106.275,2023-08-04 13:00:00,106.473,108.882,103.9806,2023-09-03 21:00:00,107.574,win,0.441742898411169,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,102.9924242424242,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,CHFJPY,short,2023-07-31,2023-08-03,163.346,164.043,0.6970000000000027,2023-08-01 21:00:00,2023-08-02 01:00:00,164.038,164.043,2023-08-08 01:00:00,163.938,162.649,165.2485303030303,2023-08-10 13:00:00,165.2485303030303,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,131.0530303030303,1.0,30,0.9,1.3,7
3D,ALL,H4,H4,GBPUSD,long,2023-07-31,2023-08-03,1.26205,1.27106,0.009010000000000185,2023-08-04 05:00:00,2023-08-04 09:00:00,1.26828,1.26946,2023-08-08 09:00:00,1.26976,1.2800700000000003,1.2601560606060607,2023-08-10 09:00:00,1.2800700000000003,win,1.0735178115041444,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,96.039393939394,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,CADCHF,long,2023-07-21,2023-07-26,0.64866,0.65588,0.007220000000000004,2023-07-27 05:00:00,2023-07-27 09:00:00,0.64866,0.6499,2023-08-08 09:00:00,0.6508,0.6631,0.6413384615384616,2023-09-07 09:00:00,0.65374,win,0.3107317073170677,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,48.4090909090909,1.0,30,0.9,1.3,7
3D,ALL,H4,H4,GBPJPY,short,2023-07-31,2023-08-03,182.188,183.254,1.0660000000000025,2023-08-01 17:00:00,2023-08-01 21:00:00,183.136,183.206,2023-08-10 01:00:00,183.107,181.12199999999999,184.68680303030303,2023-08-14 17:00:00,184.68680303030303,loss,-1.0,sl,wickdiffs_3D_H4_ALL_20260121_202249.csv,157.9803030303029,1.0,30,0.9,1.3,8
3D,ALL,H4,H4,GBPCHF,long,2023-07-31,2023-08-03,1.10576,1.1154,0.009639999999999871,2023-08-03 17:00:00,2023-08-03 21:00:00,1.11066,1.11098,2023-08-10 13:00:00,1.1112,1.1250399999999998,1.1005538461538462,2023-09-10 21:00:00,1.11274,win,0.1446531791907621,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,69.50454545454554,1.0,30,0.9,1.3,7
3D,ALL,H4,H4,NZDJPY,long,2023-08-03,2023-08-08,86.326,86.995,0.6690000000000111,2023-08-08 09:00:00,2023-08-08 13:00:00,86.326,86.358,2023-08-14 01:00:00,86.386,87.66400000000002,85.40292307692306,2023-09-13 01:00:00,87.038,win,0.6632237871674398,time_stop,wickdiffs_3D_H4_ALL_20260121_202249.csv,91.1666666666666,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,GBPAUD,short,2020-04-15,2020-04-20,1.96462,1.9901,0.025479999999999947,2020-04-16 13:00:00,2020-04-16 17:00:00,1.97939,1.98182,2023-08-16 13:00:00,1.9793,1.93914,2.0101923076923076,2023-09-12 05:00:00,1.93914,win,1.3,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,147.8348484848486,1.0,30,0.9,1.3,6
3D,ALL,H4,H4,USDJPY,short,2023-08-11,2023-08-16,145.572,146.564,0.9919999999999902,2023-08-17 13:00:00,2023-08-17 17:00:00,146.201,146.302,2023-08-21 13:00:00,146.186,144.58,147.4555606060606,2023-08-23 13:00:00,144.58,win,1.2650045947655453,tp,wickdiffs_3D_H4_ALL_20260121_202249.csv,126.9560606060604,1.0,30,0.9,1.3,6
