pair,timeframe,ltf,pivot_type,first_candle_time,second_candle_time,gap_low,gap_high,first_touch_time,wd_first_candle_time,wd_second_candle_time,wd_zone_low,wd_zone_high
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-09 17:00:00,2024-05-09 21:00:00,0.66213,0.6623
AUDUSD,W,H4,short,2024-04-01,2024-04-08,0.65792,0.66444,2024-04-29,2024-05-10 09:00:00,2024-05-10 13:00:00,0.66132,0.66222
AUDUSD,W,H4,short,2024-04-29,2024-05-06,0.66097,0.66494,2024-05-13,2024-05-13 09:00:00,2024-05-13 13:00:00,0.66247,0.66289
AUDUSD,W,H4,short,2024-04-29,2024-05-06,0.66097,0.66494,2024-05-13,2024-05-13 17:00:00,2024-05-13 21:00:00,0.661,0.66121
AUDUSD,W,H4,short,2024-04-29,2024-05-06,0.66097,0.66494,2024-05-13,2024-05-14 17:00:00,2024-05-14 21:00:00,0.66275,0.66308
AUDUSD,W,H4,short,2024-04-29,2024-05-06,0.66097,0.66494,2024-05-13,2024-05-24 13:00:00,2024-05-24 17:00:00,0.66362,0.66365
AUDUSD,W,H4,short,2024-05-13,2024-05-20,0.66935,0.67141,,2024-05-20 01:00:00,2024-05-20 05:00:00,0.67084,0.67094
CADCHF,W,H4,long,2024-01-08,2024-01-15,0.63257,0.63597,,2024-01-15 10:00:00,2024-01-15 14:00:00,0.63565,0.63566
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-01-29 06:00:00,2024-01-29 10:00:00,0.64047,0.64108
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-01-29 18:00:00,2024-01-29 22:00:00,0.64172,0.64209
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-01-30 10:00:00,2024-01-30 14:00:00,0.64152,0.64159
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-01-31 18:00:00,2024-01-31 22:00:00,0.64088,0.64098
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-02-01 06:00:00,2024-02-01 10:00:00,0.64074,0.64119
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-02-01 18:00:00,2024-02-01 22:00:00,0.64024,0.6404
CADCHF,W,H4,long,2024-01-22,2024-01-29,0.6378,0.64212,,2024-02-02 06:00:00,2024-02-02 10:00:00,0.63946,0.64
CADCHF,W,H4,long,2024-03-04,2024-03-11,0.64919,0.65096,,2024-03-11 17:00:00,2024-03-11 21:00:00,0.65046,0.65068
CADCHF,W,H4,long,2024-03-04,2024-03-11,0.64919,0.65096,,2024-03-12 09:00:00,2024-03-12 13:00:00,0.64919,0.65002
CADCHF,W,H4,long,2024-03-04,2024-03-11,0.64919,0.65096,,2024-03-12 21:00:00,2024-03-13 01:00:00,0.64998,0.6501
CADCHF,W,H4,long,2024-03-04,2024-03-11,0.64919,0.65096,,2024-03-13 09:00:00,2024-03-13 13:00:00,0.65014,0.65027
CADCHF,W,H4,long,2024-04-01,2024-04-08,0.66148,0.66385,2024-04-15,2024-04-22 05:00:00,2024-04-22 09:00:00,0.66246,0.66338
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-03 17:00:00,2024-05-05 21:00:00,0.66108,0.66122
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-06 05:00:00,2024-05-06 09:00:00,0.66108,0.66138
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-08 05:00:00,2024-05-08 09:00:00,0.66009,0.66034
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-08 21:00:00,2024-05-09 01:00:00,0.66122,0.6613
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-09 09:00:00,2024-05-09 13:00:00,0.66138,0.66169
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-09 17:00:00,2024-05-09 21:00:00,0.66214,0.66216
CADCHF,W,H4,long,2024-04-15,2024-04-22,0.653,0.6622,2024-04-29,2024-05-10 05:00:00,2024-05-10 09:00:00,0.66202,0.66209
CADCHF,W,H4,long,2024-04-29,2024-05-06,0.66009,0.66142,2024-05-13,2024-05-15 21:00:00,2024-05-16 01:00:00,0.661,0.6614
CADCHF,W,H4,short,2024-01-01,2024-01-08,0.63648,0.64118,2024-01-15,2024-01-15 06:00:00,2024-01-15 10:00:00,0.63702,0.6375
CADCHF,W,H4,short,2024-01-01,2024-01-08,0.63648,0.64118,2024-01-15,2024-01-15 18:00:00,2024-01-15 22:00:00,0.63755,0.63759
CADCHF,W,H4,short,2024-01-01,2024-01-08,0.63648,0.64118,2024-01-15,2024-01-16 10:00:00,2024-01-16 14:00:00,0.63962,0.63978
CADCHF,W,H4,short,2024-01-01,2024-01-08,0.63648,0.64118,2024-01-15,2024-01-16 22:00:00,2024-01-17 02:00:00,0.63899,0.639
CADCHF,W,H4,short,2024-01-01,2024-01-08,0.63648,0.64118,2024-01-15,2024-01-25 02:00:00,2024-01-25 06:00:00,0.63955,0.6397
CADCHF,W,H4,short,2024-02-12,2024-02-19,0.65332,0.65594,2024-02-26,2024-03-01 10:00:00,2024-03-01 14:00:00,0.65396,0.65396
CADCHF,W,H4,short,2024-03-25,2024-04-01,0.66566,0.67216,2024-04-08,2024-04-08 21:00:00,2024-04-09 01:00:00,0.66718,0.66732
CADCHF,W,H4,short,2024-03-25,2024-04-01,0.66566,0.67216,2024-04-08,2024-04-10 05:00:00,2024-04-10 09:00:00,0.66664,0.66687
CADCHF,W,H4,short,2024-03-25,2024-04-01,0.66566,0.67216,2024-04-08,2024-04-10 13:00:00,2024-04-10 17:00:00,0.66805,0.6685
CADCHF,W,H4,short,2024-03-25,2024-04-01,0.66566,0.67216,2024-04-08,2024-04-11 05:00:00,2024-04-11 09:00:00,0.66792,0.66836
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-22 01:00:00,2024-04-22 05:00:00,0.66448,0.6646
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-22 17:00:00,2024-04-22 21:00:00,0.6658,0.6661
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-23 01:00:00,2024-04-23 05:00:00,0.66602,0.66634
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-23 17:00:00,2024-04-23 21:00:00,0.66755,0.66762
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-24 17:00:00,2024-04-24 21:00:00,0.66799,0.66804
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-25 01:00:00,2024-04-25 05:00:00,0.66806,0.66811
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-25 09:00:00,2024-04-25 13:00:00,0.66776,0.66828
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-29 09:00:00,2024-04-29 13:00:00,0.66834,0.66846
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-04-29 21:00:00,2024-04-30 01:00:00,0.66683,0.66683
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-05-02 01:00:00,2024-05-02 05:00:00,0.66804,0.6683
CADCHF,W,H4,short,2024-04-08,2024-04-15,0.66396,0.6685,2024-04-22,2024-05-02 17:00:00,2024-05-02 21:00:00,0.66606,0.66632
CADCHF,W,H4,short,2024-04-22,2024-04-29,0.66915,0.67042,2024-05-20,2024-05-22 13:00:00,2024-05-22 17:00:00,0.66922,0.6693
CADCHF,W,H4,short,2024-04-22,2024-04-29,0.66915,0.67042,2024-05-20,2024-05-24 13:00:00,2024-05-24 17:00:00,0.66954,0.67002
CADCHF,W,H4,short,2024-05-20,2024-05-27,0.66942,0.6706,,2024-05-27 13:00:00,2024-05-27 17:00:00,0.67024,0.6706
CADJPY,W,H4,long,2024-01-22,2024-01-29,108.822,110.126,2024-02-05,2024-02-05 18:00:00,2024-02-05 22:00:00,109.708,109.755
CADJPY,W,H4,long,2024-01-22,2024-01-29,108.822,110.126,2024-02-05,2024-02-06 18:00:00,2024-02-06 22:00:00,109.546,109.608
CADJPY,W,H4,long,2024-01-22,2024-01-29,108.822,110.126,2024-02-05,2024-02-07 14:00:00,2024-02-07 18:00:00,109.607,109.874
CADJPY,W,H4,long,2024-03-04,2024-03-11,108.682,109.042,,2024-03-11 09:00:00,2024-03-11 13:00:00,108.682,108.69
CADJPY,W,H4,long,2024-03-04,2024-03-11,108.682,109.042,,2024-03-11 21:00:00,2024-03-12 01:00:00,108.794,108.951
CADJPY,W,H4,short,2024-01-01,2024-01-08,108.254,109.238,2024-01-15,2024-01-15 06:00:00,2024-01-15 10:00:00,108.678,108.776
CADJPY,W,H4,short,2024-01-01,2024-01-08,108.254,109.238,2024-01-15,2024-01-15 18:00:00,2024-01-15 22:00:00,108.593,108.618
CADJPY,W,H4,short,2024-01-01,2024-01-08,108.254,109.238,2024-01-15,2024-01-16 14:00:00,2024-01-16 18:00:00,109.17,109.232
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-20 01:00:00,2024-03-20 05:00:00,111.622,111.636
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-25 13:00:00,2024-03-25 17:00:00,111.564,111.594
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-26 01:00:00,2024-03-26 05:00:00,111.494,111.499
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-26 09:00:00,2024-03-26 13:00:00,111.731,111.738
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-27 01:00:00,2024-03-27 05:00:00,111.626,111.702
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-27 17:00:00,2024-03-27 21:00:00,111.502,111.528
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-28 01:00:00,2024-03-28 05:00:00,111.507,111.542
CADJPY,W,H4,short,2024-02-19,2024-02-26,111.432,111.804,2024-03-18,2024-03-29 05:00:00,2024-03-29 09:00:00,111.74,111.755
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-08 09:00:00,2024-04-08 13:00:00,111.83,111.874
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-08 21:00:00,2024-04-09 01:00:00,111.928,111.94
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-09 05:00:00,2024-04-09 09:00:00,111.922,111.96
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-09 17:00:00,2024-04-09 21:00:00,111.849,111.861
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-10 05:00:00,2024-04-10 09:00:00,111.972,112.01
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-10 17:00:00,2024-04-10 21:00:00,111.968,112.004
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-11 05:00:00,2024-04-11 09:00:00,112.008,112.048
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-11 17:00:00,2024-04-11 21:00:00,111.983,112.019
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-12 01:00:00,2024-04-12 05:00:00,111.804,111.9
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-15 09:00:00,2024-04-15 13:00:00,112.292,112.416
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-16 05:00:00,2024-04-16 09:00:00,112.029,112.262
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-16 21:00:00,2024-04-17 01:00:00,111.96,111.991
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-17 09:00:00,2024-04-17 13:00:00,112.039,112.216
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-17 17:00:00,2024-04-17 21:00:00,112.126,112.164
CADJPY,W,H4,short,2024-03-25,2024-04-01,111.763,112.484,2024-04-08,2024-04-18 13:00:00,2024-04-18 17:00:00,112.348,112.462
CHFJPY,W,H4,long,2024-01-08,2024-01-15,168.872,169.94,2024-01-22,2024-01-24 02:00:00,2024-01-24 06:00:00,169.928,169.933
CHFJPY,W,H4,long,2024-02-12,2024-02-19,169.424,170.506,2024-02-26,2024-02-29 18:00:00,2024-02-29 22:00:00,169.498,169.506
CHFJPY,W,H4,long,2024-02-12,2024-02-19,169.424,170.506,2024-02-26,2024-03-01 02:00:00,2024-03-01 06:00:00,169.76,169.972
